capture_id,report,date,radio,channel,edge,gain_mode,configured_gain_db,sample_rate_hz,capture_rms_rx0_dbfs,capture_rms_rx1_dbfs,track_count,dual_valid_track_count,strong_slope_track_count
ch4-lower-edge-narrow-pluto-5d4d-20260811T002402Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T002402Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.159130180347834,-31.802712407396825,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T002649Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T002649Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.03580100816201,-31.689053395996968,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T002854Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T002854Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.832816753184012,-12.848087919690387,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T003254Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T003254Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.646955313185739,-12.46774192443089,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T003502Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T003502Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.268925000359495,-31.865908505538762,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T003752Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T003752Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.581762412278618,-12.380038270506564,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260811T003958Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T003958Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.450897712357282,-12.312771587465663,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T004245Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T004245Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.138457252381176,-31.724682872647737,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T004450Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T004450Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.01375764479389,-31.64626767106087,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T004735Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T004735Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.564345436604912,-12.752827284749685,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T004941Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T004941Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.22519893278802,-31.850681624261785,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T005228Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T005228Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.48480038916088,-12.122244991282606,1,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T005435Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T005435Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-13.010251780345964,-12.881022995540805,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T005755Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T005755Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.790717084341033,-12.76523019422633,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T010002Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T010002Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.171906252416647,-31.792014284329024,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T010249Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T010249Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.433220047504632,-12.58175659059817,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T010458Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T010458Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.51365267497578,-12.668609197043502,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T010747Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T010747Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.535218204028576,-12.340203373873756,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T011035Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T011035Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.29020988273139,-12.746851467232997,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T011328Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T011328Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.460147038279743,-12.57473351781484,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T011535Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T011535Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.815600057111837,-31.527391392155863,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T011824Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T011824Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.887266155970128,-31.43418387382876,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T012029Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T012029Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.91093076630281,-12.562260185695491,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T012352Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T012352Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.636888548877751,-12.452913078196783,4,4,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T012559Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T012559Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.701811533542491,-12.412796516569378,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T012851Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T012851Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.66449317020743,-31.448663699692986,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T013056Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T013056Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.813093691061091,-12.569861550811703,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T013346Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T013346Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.75295487956766,-31.48918566657922,2,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T013552Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T013552Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.730610998119477,-31.45188742904424,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T013837Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T013837Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-13.154867997768845,-12.650484749468875,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T014043Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T014043Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.86771002037441,-31.594537597441278,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T014328Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T014328Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.341803204295545,-31.200813748353447,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T014532Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T014532Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.749035837179697,-31.42593015087828,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T014940Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T014940Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.66638413810559,-31.422037886199725,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T015147Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T015147Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-25.936677363011228,-30.694038634409054,6,6,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T015438Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T015438Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.972358912372163,-12.56877739261225,1,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T015644Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T015644Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.478791703643225,-31.268370586206892,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T015930Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T015930Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.62960763676701,-31.387099060832405,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T020135Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T020135Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.894998892409271,-12.51532512734607,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T020421Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T020421Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.65773801274807,-31.375864755241626,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T020625Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T020625Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.798349316133809,-12.551908339668486,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T020911Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T020911Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.698707208054117,-12.416397043993936,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T021117Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T021117Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.88891601233091,-12.536062420534238,1,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T021435Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T021435Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.709509087921933,-12.440000797723332,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T021641Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T021641Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.716482997759703,-12.476976680674632,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T021929Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T021929Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.760087933680957,-31.47589621678226,2,1,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T022133Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T022133Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.631469242243814,-12.241172766106667,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T022421Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T022421Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.800099462789866,-12.419108911151064,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T022708Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T022708Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.96940766524201,-12.484139716322389,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T022956Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T022956Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.65882372819434,-31.447564251189206,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T023200Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T023200Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.819405331990177,-12.488853780816251,2,2,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T023447Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T023447Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.61171597722401,-31.37510464931791,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T023652Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T023652Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.999521790288517,-12.60974585055269,2,2,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T024011Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T024011Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.825989907260496,-12.487863625420054,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T024217Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T024217Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.36945510914549,-31.17644176652682,6,6,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T024501Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T024501Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.148329199857585,-30.896595635465754,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T024705Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T024705Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.39673220180512,-31.215121162869465,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T024951Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T024951Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.29794490278695,-31.164961296272658,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T025155Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T025155Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.76676572029465,-12.495853720746483,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T025442Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T025442Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.745512623483332,-12.501810050647645,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T025648Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T025648Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.71573174320557,-12.352031292905064,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T025935Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T025935Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.32638440747158,-31.161393164638103,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T030139Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T030139Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.288439572052596,-31.176688679186068,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T030536Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T030536Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.381456358108423,-31.24114116314839,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T030742Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T030742Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.14097287148754,-30.960153530253436,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T031030Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T031030Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.397914085645724,-31.152182156143567,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T031234Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T031234Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.715315987221869,-12.409785182501539,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T031520Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T031520Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-25.918044916648206,-30.7944900391034,5,5,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T031724Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T031724Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.668294216137173,-12.57958021209628,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T032010Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T032010Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.16967274224105,-31.020503113317424,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T032214Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T032214Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.073999644137686,-30.91897289700605,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T032502Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T032502Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.55534526310884,-12.420695875926967,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T032708Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T032708Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.655766281052614,-12.413265318829474,2,2,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T032828Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T032828Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-25.91445520934463,-30.828401292260494,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T033103Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T033103Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.18253377446043,-31.103763519631563,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T033348Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T033348Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.04101510682757,-30.86598827192156,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T033552Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T033552Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.419584263309655,-31.29564398001523,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T033840Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T033840Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.572625589005145,-31.403433553596965,1,1,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T034045Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T034045Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.261565367641282,-31.13793750377426,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T034330Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T034330Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.22126304217989,-31.07468946535643,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T034534Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T034534Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.484999941843746,-12.316461521063824,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T034820Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T034820Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.29886702203318,-31.216275668409104,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T035024Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T035024Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.195253348051658,-31.09901622887824,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T035356Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T035356Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.64321556185888,-31.450073650941338,1,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T035601Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T035601Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.734158421546606,-12.567373930329994,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T035854Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T035854Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.51526536751933,-12.397247084092992,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T040101Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T040101Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.83604242328671,-12.471848858588892,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T040357Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T040357Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.668446242074957,-12.417674408341524,1,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T040651Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T040651Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.511126105713778,-12.31856176772535,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T040940Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T040940Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.518327578194828,-31.36221533574738,1,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T041144Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T041144Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.22219437663911,-31.11181032622394,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T041430Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T041430Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.83749886432547,-12.507428782919979,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T041636Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T041636Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.205648006090914,-31.048095845659084,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T041947Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T041947Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.79587950077029,-12.484028332518555,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T042154Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T042154Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.734011474992213,-12.531430126422949,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T042443Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T042443Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.803368829936373,-12.51497395483527,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T042649Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T042649Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.59657768608948,-31.441962992401038,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T042934Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T042934Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.523246046071733,-12.344204881884997,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T043140Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T043140Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.41854839165433,-31.279952280563993,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T043426Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T043426Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.29137779285639,-31.105101750279957,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T043630Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T043630Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.789009580788584,-12.658300786298556,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T053050Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T053050Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.036476341478874,-31.916579675682776,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T055919Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T055919Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.189118834009246,-32.09113047957945,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T063637Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T063637Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.907128185708117,-12.614711960131377,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T070913Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T070913Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.881516533224415,-12.683174409344403,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T072216Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T072216Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.562741593605544,-32.38745855608104,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T074420Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T074420Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.27852563121423,-31.985089124005917,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T075036Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T075036Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.568241040749948,-12.43089848737031,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T081903Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T081903Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.414885732734128,-32.22346484901453,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T082346Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T082346Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.681039810346284,-32.35556019366261,2,2,2
